pkSeqID	proto	saddr	sport	daddr	dport	seq	stddev	N_IN_Conn_P_SrcIP	min	state_number	mean	N_IN_Conn_P_DstIP	drate	srate	max	attack	category	subcategory
2922397	udp	192.168.100.148	52239	192.168.100.3	80	31619	0.634874	100	2.759302	4	3.657092	100	0	0.729299	4.114777	1	DDoS	UDP
982950	udp	192.168.100.150	53342	192.168.100.3	80	103516	1.795577	100	0	4	3.591125	100	0	0.446722	4.498474	1	DoS	UDP
2268095	tcp	192.168.100.150	31714	192.168.100.3	80	92554	0.052346	100	3.65742	3	3.709765	100	0	0.271309	3.762111	1	DDoS	TCP
680471	udp	192.168.100.148	19160	192.168.100.6	80	63194	1.564166	74	0	4	2.708557	74	0	0.23284	3.66738	1	DoS	UDP
2253895	tcp	192.168.100.149	21390	192.168.100.3	80	78354	1.675588	32	0	3	2.364356	100	0	0.283336	3.683498	1	DDoS	TCP
2516830	tcp	192.168.100.147	11216	192.168.100.3	80	79142	2.448334	100	0	3	2.448334	100	0	0.100555	4.896669	1	DDoS	TCP
1265396	udp	192.168.100.147	46269	192.168.100.7	80	123807	1.815445	61	0	4	2.221444	61	0	0.211011	3.842027	1	DoS	UDP
3305666	udp	192.168.100.148	1261	192.168.100.3	80	152738	0.641827	100	2.777224	4	3.683967	100	0	0.7248	4.173024	1	DDoS	UDP
1669175	tcp	192.168.100.148	8111	192.168.100.3	80	17934	0.035792	96	0.01917	1	0.054962	100	0.101749	0.305248	0.090754	1	DDoS	TCP
3063929	udp	192.168.100.147	35388	192.168.100.3	80	173151	1.373305	100	1.96467	4	3.906816	100	0	1.025245	4.879982	1	DDoS	UDP
3500768	udp	192.168.100.147	19584	192.168.100.3	80	85687	0.956703	100	2.933024	4	4.285713	100	0	0.941115	4.98652	1	DDoS	UDP
495558	tcp	192.168.100.150	46	192.168.100.3	80	231931	0	100	0.182148	1	0.182148	100	0	5.490041	0.182148	1	DoS	TCP
2346276	tcp	192.168.100.149	41929	192.168.100.3	80	170736	0.113272	45	3.424522	3	3.53779	100	0	0.282345	3.651058	1	DDoS	TCP
1782992	tcp	192.168.100.150	28734	192.168.100.3	80	131751	0	53	0.227874	1	0.227874	100	0	4.38839	0.227874	1	DDoS	TCP
953998	udp	192.168.100.150	46150	192.168.100.3	80	74564	1.794825	100	0	4	3.589614	100	0	0.446663	4.494382	1	DoS	UDP
3170670	udp	192.168.100.148	37824	192.168.100.3	80	17742	0.64743	100	2.77257	4	3.688028	100	0	0.72372	4.159885	1	DDoS	UDP
2703630	udp	192.168.100.150	4791	192.168.100.3	80	75013	1.905938	94	0	4	2.695327	100	0	0.396942	4.060608	1	DDoS	UDP
576941	tcp	192.168.100.148	61452	192.168.100.6	80	51159	0.0169	100	0	1	0.009757	100	0	0.053139	0.039029	1	DoS	TCP
968123	udp	192.168.100.149	15567	192.168.100.5	80	88689	0.030139	100	4.081385	4	4.117517	100	0	0.243006	4.155164	1	DoS	UDP
2854901	udp	192.168.100.149	50673	192.168.100.3	80	226284	1.397485	14	2.018385	4	3.41587	100	0	0.367382	4.813355	1	DDoS	UDP
2423621	tcp	192.168.100.150	911	192.168.100.3	80	248081	0.010251	42	3.968278	1	3.978528	100	0.129538	0.42704	3.988779	1	DDoS	TCP
431107	tcp	192.168.100.149	42343	192.168.100.5	80	167478	2.238942	100	0	1	2.237007	100	0	0.170324	4.605653	1	DoS	TCP
3282658	udp	192.168.100.150	56947	192.168.100.3	80	129730	1.928971	100	0	4	2.727863	100	0	0.490624	4.113428	1	DDoS	UDP
387053	tcp	192.168.100.147	20144	192.168.100.7	80	123423	1.799782	100	0	3	1.039104	100	0	0.178326	4.156418	1	DoS	TCP
1817826	tcp	192.168.100.148	46188	192.168.100.3	80	166585	0	52	0	3	0	100	0	0	0	1	DDoS	TCP
2717153	udp	192.168.100.150	8302	192.168.100.3	80	88536	1.656817	100	0	4	2.022935	100	0	0.333409	4.058298	1	DDoS	UDP
540384	tcp	192.168.100.147	13421	192.168.100.7	80	14602	0	100	0	3	0	100	0	0.067944	0	1	DoS	TCP
3005917	udp	192.168.100.147	9380	192.168.100.3	80	115139	1.830261	27	0.994838	4	3.583203	100	0	0.951845	4.884785	1	DDoS	UDP
2660253	udp	192.168.100.148	9405	192.168.100.3	80	31636	0.310721	100	3.486008	4	3.925389	100	0	0.59931	4.150544	1	DDoS	UDP
3541727	udp	192.168.100.148	57373	192.168.100.3	80	126646	0.735346	100	2.563142	4	3.602833	100	0	0.739531	4.142333	1	DDoS	UDP
1497583	udp	192.168.100.147	45544	192.168.100.7	80	93840	1.572242	82	0	4	2.72319	82	0	0.246446	3.637748	1	DoS	UDP
2355453	tcp	192.168.100.150	48714	192.168.100.3	80	179913	0.054466	84	3.616224	3	3.67069	100	0	0.268619	3.725156	1	DDoS	TCP
2027367	tcp	192.168.100.147	40439	192.168.100.3	80	113973	0.228227	64	3.06035	3	3.376751	100	0	0.296007	3.590176	1	DDoS	TCP
1460856	udp	192.168.100.150	4784	192.168.100.3	80	57113	1.924652	100	0	4	3.847801	100	0	0.621607	4.91223	1	DoS	UDP
3273728	udp	192.168.100.147	31359	192.168.100.3	80	120800	0.821691	100	2.983171	4	3.988235	100	0	1.0027	4.995891	1	DDoS	UDP
3248964	udp	192.168.100.147	16506	192.168.100.3	80	96036	0.82243	67	2.979378	4	3.982131	100	0	1.003151	4.993852	1	DDoS	UDP
776210	udp	192.168.100.147	55054	192.168.100.7	80	158933	0.892152	100	2.558237	4	3.063487	100	0	0.35565	4.845581	1	DoS	UDP
938774	udp	192.168.100.148	21487	192.168.100.6	80	59340	0.007178	100	3.565616	4	3.576345	100	0	0.279595	3.585658	1	DoS	UDP
2130713	tcp	192.168.100.150	61661	192.168.100.3	80	217320	2.003356	97	0	3	2.003356	100	0	0.139296	4.006711	1	DDoS	TCP
1424410	udp	192.168.100.150	34774	192.168.100.3	80	20667	1.223622	100	1.738668	4	4.185839	100	0	0.586788	4.812626	1	DoS	UDP
2999660	udp	192.168.100.147	6077	192.168.100.3	80	108882	1.367884	100	1.975929	4	3.910391	100	0	1.025063	4.884463	1	DDoS	UDP
2763267	udp	192.168.100.150	20221	192.168.100.3	80	134650	2.026876	100	0	4	2.854605	100	0	0.396769	4.507217	1	DDoS	UDP
3618984	tcp	192.168.100.149	36618	192.168.100.3	3306	24419	0	25	0.197492	6	0.197492	100	25.31748	30.380978	0.197492	1	Reconnaissance	Service_Scan
235617	tcp	192.168.100.149	65488	192.168.100.5	80	234140	0	92	0	3	0	92	0	0.124397	0	1	DoS	TCP
787625	udp	192.168.100.147	57637	192.168.100.7	80	170348	0.846504	43	2.561867	4	3.043433	43	0	0.35823	4.732974	1	DoS	UDP
316756	tcp	192.168.100.149	8036	192.168.100.5	80	53126	2.113887	100	0	3	1.220454	100	0	0.130832	4.881814	1	DoS	TCP
158352	tcp	192.168.100.149	34786	192.168.100.5	80	156875	0	97	0	3	0	97	0	0.111807	0	1	DoS	TCP
2016332	tcp	192.168.100.150	37662	192.168.100.3	80	102938	0.18992	93	4.023623	1	4.213549	100	0	0.275188	4.403474	1	DDoS	TCP
3592037	tcp	192.168.100.147	33423	192.168.100.7	9290	14833	0	100	0.000728	1	0.000728	100	0	0	0.000728	1	Reconnaissance	OS_Fingerprint
2097836	tcp	192.168.100.150	55393	192.168.100.3	80	184442	2.098871	68	0	1	2.098871	100	0	0.205948	4.197743	1	DDoS	TCP
3566839	udp	192.168.100.149	9847	192.168.100.3	80	151758	0.816667	100	2.362922	4	3.517232	100	0	0.477546	4.127477	1	DDoS	UDP
816428	udp	192.168.100.149	40046	192.168.100.5	80	199151	2.111887	100	0	4	2.111034	100	0	0.214406	4.306961	1	DoS	UDP
471982	tcp	192.168.100.149	53591	192.168.100.5	80	208353	2.114947	100	0	1	1.530778	100	0	0.127404	4.521484	1	DoS	TCP
964531	udp	192.168.100.147	48837	192.168.100.7	80	85097	0.433561	100	1.421685	4	2.3909	100	0	0.404188	2.596587	1	DoS	UDP
1043552	udp	192.168.100.150	7711	192.168.100.3	80	164118	1.789141	70	0	4	3.578099	70	0	0.446578	4.487414	1	DoS	UDP
1335402	udp	192.168.100.148	65434	192.168.100.6	80	193813	2.084237	100	0	4	2.082471	100	0	0.178923	4.286262	1	DoS	UDP
2732300	udp	192.168.100.150	12268	192.168.100.3	80	103683	2.100035	13	0	4	2.942011	100	0	0.388867	4.764656	1	DDoS	UDP
96531	tcp	192.168.100.149	17895	192.168.100.5	80	95054	0.019969	100	0	3	0.011529	100	0	0.105711	0.046116	1	DoS	TCP
1307589	udp	192.168.100.148	53566	192.168.100.6	80	166000	2.022582	97	0	4	1.651048	97	0	0.188633	4.196513	1	DoS	UDP
486726	tcp	192.168.100.150	56768	192.168.100.3	80	223099	0.024743	100	0.134917	1	0.159661	100	0.03701	0.111029	0.184404	1	DoS	TCP
1685571	tcp	192.168.100.148	13977	192.168.100.3	80	34330	0.044245	100	0	1	0.044245	100	0	0.200474	0.088489	1	DDoS	TCP
1710293	tcp	192.168.100.148	19618	192.168.100.3	80	59052	0	21	0	3	0	100	0	0.098821	0	1	DDoS	TCP
2511319	tcp	192.168.100.147	7493	192.168.100.3	80	73631	1.885103	100	0	3	1.332969	100	0	0.08365	3.998908	1	DDoS	TCP
3298617	udp	192.168.100.150	59657	192.168.100.3	80	145689	1.929227	85	0	4	2.728192	100	0	0.49067	4.116815	1	DDoS	UDP
3210957	udp	192.168.100.147	62570	192.168.100.3	80	58029	0.824649	100	2.976557	4	3.98303	100	0	1.002994	4.996492	1	DDoS	UDP
2896418	udp	192.168.100.148	47797	192.168.100.3	80	5640	0.632458	79	2.760594	4	3.65502	100	0	0.72956	4.104632	1	DDoS	UDP
3638570	udp	192.168.100.147	43776	192.168.100.5	62677	14971	0	14	0	4	0	56	0	0	0	1	Reconnaissance	Service_Scan
840881	udp	192.168.100.150	64924	192.168.100.3	80	223604	0.60944	35	3.194824	4	4.237194	35	0	0.423389	4.732198	1	DoS	UDP
3381327	udp	192.168.100.150	19980	192.168.100.3	80	228399	1.922519	100	0	4	2.718808	100	0	0.490798	4.09147	1	DDoS	UDP
986060	udp	192.168.100.150	54148	192.168.100.3	80	106626	1.795316	100	0	4	3.5906	100	0	0.446705	4.499198	1	DoS	UDP
1933325	tcp	192.168.100.150	17827	192.168.100.3	80	19928	2.115043	100	0.188948	1	2.303991	100	0	0.201615	4.419034	1	DDoS	TCP
1883713	tcp	192.168.100.149	58940	192.168.100.3	80	232472	0	33	0	3	0	100	0	0	0	1	DDoS	TCP
3275732	udp	192.168.100.150	55843	192.168.100.3	80	122804	0.968623	74	2.032996	4	3.40269	100	0	0.420686	4.104896	1	DDoS	UDP
2806397	udp	192.168.100.150	32525	192.168.100.3	80	177780	1.873939	100	0	4	2.64835	100	0	0.416989	4.057099	1	DDoS	UDP
2297057	tcp	192.168.100.150	38383	192.168.100.3	80	121517	0.00878	100	3.80682	1	3.815599	100	0	0.359104	3.824379	1	DDoS	TCP
1993359	tcp	192.168.100.149	46213	192.168.100.3	80	79965	1.726079	95	0	1	2.983019	100	0.243398	0.377303	4.108504	1	DDoS	TCP
3236777	udp	192.168.100.147	7759	192.168.100.3	80	83849	1.41458	100	1.98113	4	3.981558	100	0	1.003355	4.998292	1	DDoS	UDP
2647909	udp	192.168.100.147	19975	192.168.100.3	80	19292	0.455445	100	3.990135	4	4.338521	100	0	0.838899	4.981877	1	DDoS	UDP
2799362	udp	192.168.100.150	30112	192.168.100.3	80	170745	1.908704	39	0	4	2.699292	100	0	0.329548	4.058299	1	DDoS	UDP
428118	tcp	192.168.100.148	29822	192.168.100.6	80	164489	0.14971	100	0	3	0.074855	100	0	0.132687	0.374274	1	DoS	TCP
1515332	udp	192.168.100.149	49021	192.168.100.5	80	111589	0.082822	99	3.28177	4	3.354904	99	0	0.283803	3.485002	1	DoS	UDP
2477898	tcp	192.168.100.149	35233	192.168.100.3	80	40210	0.142037	96	0	1	0.082005	100	0	0.093819	0.328021	1	DDoS	TCP
3571690	udp	192.168.100.149	11516	192.168.100.3	80	156609	0.766762	22	2.466115	4	3.549809	100	0	0.474227	4.124666	1	DDoS	UDP
2767899	udp	192.168.100.150	21397	192.168.100.3	80	139282	2.015694	100	0	4	2.84113	100	0	0.398141	4.462986	1	DDoS	UDP
71097	tcp	192.168.100.149	11051	192.168.100.5	80	69620	0	100	0	3	0	100	0	0.104526	0	1	DoS	TCP
2983925	udp	192.168.100.147	64853	192.168.100.3	80	93147	1.369066	92	1.970472	4	3.906622	100	0	1.02556	4.876509	1	DDoS	UDP
442834	tcp	192.168.100.147	36563	192.168.100.7	80	179205	0	100	0	3	0	100	0	0.162755	0	1	DoS	TCP
857857	udp	192.168.100.148	62036	192.168.100.6	80	240580	1.706623	100	0	4	2.897593	100	0	0.26666	4.414471	1	DoS	UDP
699562	udp	192.168.100.148	23359	192.168.100.6	80	82285	1.554809	58	0	4	2.692988	58	0	0.234586	3.599166	1	DoS	UDP
693524	udp	192.168.100.148	22045	192.168.100.6	80	76247	1.557976	100	0	4	2.698358	100	0	0.234028	3.622586	1	DoS	UDP
182021	tcp	192.168.100.148	52743	192.168.100.6	80	180544	0.015045	100	0	1	0.012859	100	0.042757	0.128151	0.036764	1	DoS	TCP
3068241	udp	192.168.100.148	27241	192.168.100.3	80	177463	0.640731	50	2.749066	4	3.655195	100	0	0.729517	4.110148	1	DDoS	UDP
134592	tcp	192.168.100.149	28283	192.168.100.5	80	133115	0.030778	70	0	3	0.01777	70	0	0.108931	0.071079	1	DoS	TCP
2330507	tcp	192.168.100.148	22678	192.168.100.3	80	154967	1.548494	58	0	3	2.185994	100	0	0.310711	3.392224	1	DDoS	TCP
869701	udp	192.168.100.148	2281	192.168.100.6	80	252424	0.139365	66	3.576436	4	3.685836	66	0	0.272078	3.882511	1	DoS	UDP
483010	tcp	192.168.100.150	53006	192.168.100.3	80	219383	0.019741	100	0.138147	1	0.157888	100	0.036457	0.10937	0.177629	1	DoS	TCP
1328659	udp	192.168.100.148	62147	192.168.100.6	80	187070	1.838885	68	0	4	3.163452	68	0	0.187873	4.566993	1	DoS	UDP
2916908	udp	192.168.100.148	51166	192.168.100.3	80	26130	0.634288	100	2.760145	4	3.657161	100	0	0.729375	4.107708	1	DDoS	UDP
3466564	udp	192.168.100.150	65399	192.168.100.3	80	51483	0.976426	52	1.996136	4	3.37701	100	0	0.493795	4.068459	1	DDoS	UDP
974517	udp	192.168.100.147	50759	192.168.100.7	80	95083	0.430665	100	1.430243	4	2.392873	100	0	0.404108	2.600121	1	DoS	UDP
544471	tcp	192.168.100.148	53409	192.168.100.6	80	18689	0	100	0	3	0	100	0	0.053362	0	1	DoS	TCP
302047	tcp	192.168.100.148	54004	192.168.100.6	80	38417	0.010575	60	0	1	0.008424	60	0.056321	0.1652	0.02473	1	DoS	TCP
2585405	tcp	192.168.100.148	27092	192.168.100.3	80	147718	0.129719	100	0	1	0.104976	100	0.027433	0.134651	0.28969	1	DDoS	TCP
498026	tcp	192.168.100.150	2533	192.168.100.3	80	234399	0	100	0.237723	1	0.237723	100	0	4.206577	0.237723	1	DoS	TCP
1244033	udp	192.168.100.147	37002	192.168.100.7	80	102444	1.819124	100	0	4	2.225585	100	0	0.213657	3.862453	1	DoS	UDP
1022291	udp	192.168.100.149	31535	192.168.100.5	80	142857	1.780282	82	0	4	3.083224	82	0	0.230781	4.144831	1	DoS	UDP
2962584	udp	192.168.100.149	26702	192.168.100.3	80	71806	0.951212	43	2.036945	4	3.382144	100	0	0.493195	4.060589	1	DDoS	UDP
3500606	udp	192.168.100.147	19422	192.168.100.3	80	85525	0.962013	100	2.921897	4	4.282095	100	0	0.941818	4.986632	1	DDoS	UDP
608575	tcp	192.168.100.149	62881	192.168.100.5	80	82794	0.063134	46	0	1	0.044643	46	0	0.054645	0.133928	1	DoS	TCP
470797	tcp	192.168.100.149	52631	192.168.100.5	80	207168	2.116332	8	0	1	1.53343	8	0	0.127323	4.526069	1	DoS	TCP
2927022	udp	192.168.100.149	16480	192.168.100.3	80	36244	0.951154	41	2.042105	4	3.387239	100	0	0.492854	4.061058	1	DDoS	UDP
10760	tcp	192.168.100.147	11758	192.168.100.7	80	9283	0	100	0	3	0	100	0	0.130139	0	1	DoS	TCP
853522	udp	192.168.100.148	59852	192.168.100.6	80	236245	1.74545	100	0	4	2.941214	100	0	0.26467	4.580415	1	DoS	UDP
2410380	tcp	192.168.100.148	44885	192.168.100.3	80	234840	0.030965	100	3.271772	1	3.302737	100	0	0.411699	3.333702	1	DDoS	TCP
816995	udp	192.168.100.147	64067	192.168.100.7	80	199718	1.047616	82	0	4	2.094014	82	0	0.325173	2.667926	1	DoS	UDP
917171	udp	192.168.100.150	37531	192.168.100.3	80	37737	1.793635	46	0	4	3.587212	46	0	0.446817	4.492269	1	DoS	UDP
472215	tcp	192.168.100.149	53866	192.168.100.5	80	208586	2.132077	100	0	3	1.507606	100	0	0.127424	4.522817	1	DoS	TCP
206974	tcp	192.168.100.148	60380	192.168.100.6	80	205497	0	100	0	3	0	100	0	0.136283	0	1	DoS	TCP
58291	tcp	192.168.100.150	6385	192.168.100.3	80	56814	0.047988	41	0.039744	1	0.087732	41	0.042203	0.12661	0.13572	1	DoS	TCP
3122974	udp	192.168.100.150	60774	192.168.100.3	80	232196	1.902193	89	0	4	2.690105	100	0	0.49464	4.037531	1	DDoS	UDP
3650117	tcp	192.168.100.147	60074	192.168.100.5	1524	26838	0	100	0.001336	1	0.001336	100	0	0	0.001336	1	Reconnaissance	Service_Scan
1352087	udp	192.168.100.150	16646	192.168.100.3	80	210498	1.746139	44	0	4	3.039237	44	0	0.485596	4.922007	1	DoS	UDP
168775	tcp	192.168.100.149	37579	192.168.100.5	80	167298	0.033919	97	0	1	0.019583	97	0	0.113127	0.078333	1	DoS	TCP
2925229	udp	192.168.100.149	15840	192.168.100.3	80	34451	0.952961	100	2.038415	4	3.386106	100	0	0.492977	4.061322	1	DDoS	UDP
715496	udp	192.168.100.149	17152	192.168.100.5	80	98219	2.112563	44	0	4	2.11089	44	0	0.19975	4.340669	1	DoS	UDP
3585482	tcp	192.168.100.147	41840	192.168.100.5	20222	8229	0	100	0.00419	1	0.00419	100	0	0	0.00419	1	Reconnaissance	OS_Fingerprint
2431178	tcp	192.168.100.150	4368	192.168.100.3	80	255638	0.088964	63	3.83303	3	3.921988	100	0	0.256482	4.010947	1	DDoS	TCP
404976	tcp	192.168.100.148	21288	192.168.100.6	80	141347	0.121748	100	0	1	0.099279	100	0.054827	0.138887	0.25795	1	DoS	TCP
3212314	udp	192.168.100.150	46983	192.168.100.3	80	59386	0.970506	84	2.0327	4	3.404992	100	0	0.490654	4.111952	1	DDoS	UDP
335517	tcp	192.168.100.149	16383	192.168.100.5	80	71887	0.026553	100	0	1	0.01533	100	0	0.093735	0.061321	1	DoS	TCP
1014406	udp	192.168.100.148	40614	192.168.100.6	80	134972	0.026317	100	3.53021	4	3.562883	100	0	0.280119	3.603699	1	DoS	UDP
1246261	udp	192.168.100.147	38078	192.168.100.7	80	104672	1.818149	100	0	4	2.224764	100	0	0.213303	3.84875	1	DoS	UDP
3256804	udp	192.168.100.148	57654	192.168.100.3	80	103876	0.647732	39	2.773713	4	3.689251	100	0	0.724204	4.173077	1	DDoS	UDP
2966367	udp	192.168.100.150	30513	192.168.100.3	80	75589	0.943891	93	2.032338	4	3.367168	100	0	0.495042	4.042772	1	DDoS	UDP
903661	udp	192.168.100.148	7477	192.168.100.6	80	24227	1.432526	100	0	4	2.865035	100	0	0.280318	3.588717	1	DoS	UDP
998124	udp	192.168.100.150	57388	192.168.100.3	80	118690	1.79419	100	0	4	3.588328	100	0	0.446605	4.498205	1	DoS	UDP
1019817	udp	192.168.100.150	63337	192.168.100.3	80	140383	1.791561	100	0	4	3.583041	100	0	0.446582	4.491344	1	DoS	UDP
3124818	udp	192.168.100.150	61622	192.168.100.3	80	234040	1.900039	100	0	4	2.68706	100	0	0.495003	4.032851	1	DDoS	UDP
3053920	udp	192.168.100.148	22083	192.168.100.3	80	163142	0.638936	97	2.749091	4	3.652675	100	0	0.729728	4.10719	1	DDoS	UDP
769135	udp	192.168.100.149	29274	192.168.100.5	80	151858	2.107909	100	0	4	2.106543	100	0	0.206345	4.320362	1	DoS	UDP
3009697	udp	192.168.100.147	11332	192.168.100.3	80	118919	1.368266	25	1.975186	4	3.910187	100	0	1.02512	4.885442	1	DDoS	UDP
1701365	tcp	192.168.100.147	21955	192.168.100.3	80	50124	0	80	0	3	0	100	0	0.102052	0	1	DDoS	TCP
1873481	tcp	192.168.100.149	55913	192.168.100.3	80	222240	0	51	0.288522	1	0.288522	100	0	3.46594	0.288522	1	DDoS	TCP
2757124	udp	192.168.100.147	59203	192.168.100.3	80	128507	0.790345	100	3.003027	4	3.984456	100	0	0.859655	4.938386	1	DDoS	UDP
1544758	udp	192.168.100.149	57427	192.168.100.5	80	141015	0.076272	100	3.267181	4	3.348383	100	0	0.283811	3.473252	1	DoS	UDP
2625302	tcp	192.168.100.150	42708	192.168.100.3	80	187615	0	4	0	3	0	100	0	0.101211	0	1	DDoS	TCP
2329288	tcp	192.168.100.147	6978	192.168.100.3	80	153748	1.42247	100	0	3	2.009932	100	0	0.323031	3.087434	1	DDoS	TCP
1756204	tcp	192.168.100.148	30699	192.168.100.3	80	104963	0	88	0	3	0	100	0	0.099191	0	1	DDoS	TCP
3629270	tcp	192.168.100.150	1589	192.168.100.3	90	5592	0	100	0.000196	1	0.000196	100	0	0	0.000196	1	Reconnaissance	Service_Scan
1489407	udp	192.168.100.148	54011	192.168.100.6	80	85664	1.746394	100	0	4	3.024456	100	0	0.247473	4.060709	1	DoS	UDP
2136025	tcp	192.168.100.148	47639	192.168.100.3	80	222632	0.116374	73	3.359173	1	3.475551	100	0	0.274852	3.591929	1	DDoS	TCP
603371	tcp	192.168.100.149	61543	192.168.100.5	80	77590	0	100	0	3	0	100	0	0.054522	0	1	DoS	TCP
1664182	tcp	192.168.100.148	5579	192.168.100.3	80	12941	0.009787	100	0	1	0.009787	100	0	0.206769	0.019574	1	DDoS	TCP
2694433	udp	192.168.100.150	2389	192.168.100.3	80	65816	1.90694	79	0	4	2.696715	100	0	0.394947	4.065786	1	DDoS	UDP
763377	udp	192.168.100.150	38672	192.168.100.3	80	146100	0.107486	91	4.454461	4	4.553085	91	0	0.396243	4.728033	1	DoS	UDP
236690	tcp	192.168.100.149	565	192.168.100.5	80	235213	0	100	0	3	0	100	0	0.125911	0	1	DoS	TCP
1953901	tcp	192.168.100.147	46306	192.168.100.3	80	40504	1.481755	50	0	1	2.54733	100	0.093496	0.434807	3.573332	1	DDoS	TCP
3436321	udp	192.168.100.148	34468	192.168.100.3	80	21240	0.646313	100	2.755322	4	3.668791	100	0	0.728948	4.153131	1	DDoS	UDP
3086548	udp	192.168.100.148	35438	192.168.100.3	80	195770	1.283124	100	1.385764	4	3.200376	100	0	0.729136	4.107867	1	DDoS	UDP
219893	tcp	192.168.100.149	57461	192.168.100.5	80	218416	0	100	0	3	0	100	0	0.109569	0	1	DoS	TCP
1533269	udp	192.168.100.147	54135	192.168.100.7	80	129526	1.568971	48	0	4	2.71752	48	0	0.246772	3.632015	1	DoS	UDP
3372688	udp	192.168.100.150	16221	192.168.100.3	80	219760	1.922486	100	0	4	2.71877	100	0	0.490791	4.090162	1	DDoS	UDP
938539	udp	192.168.100.149	6592	192.168.100.5	80	59105	0.026787	100	4.085211	4	4.121433	100	0	0.242917	4.149148	1	DoS	UDP
2032847	tcp	192.168.100.150	40714	192.168.100.3	80	119453	0.06988	100	4.062324	3	4.13219	100	0	0.20607	4.202056	1	DDoS	TCP
1339028	udp	192.168.100.149	10298	192.168.100.5	80	197439	1.776932	100	0	4	2.149358	100	0	0.230271	4.091052	1	DoS	UDP
1033520	udp	192.168.100.147	62538	192.168.100.7	80	154086	0.018732	46	2.552904	4	2.584128	46	0	0.38627	2.599868	1	DoS	UDP
3318364	udp	192.168.100.148	10370	192.168.100.3	80	165436	1.289038	87	1.405346	4	3.227877	100	0	0.724228	4.173984	1	DDoS	UDP
3244324	udp	192.168.100.150	51994	192.168.100.3	80	91396	0.968053	75	2.033281	4	3.402163	100	0	0.490737	4.104242	1	DDoS	UDP
596419	tcp	192.168.100.149	59692	192.168.100.5	80	70638	0	90	0	3	0	90	0	0.054365	0	1	DoS	TCP
3347357	udp	192.168.100.150	2834	192.168.100.3	80	194429	1.924673	48	0	4	2.721845	100	0	0.490683	4.097618	1	DDoS	UDP
1263270	udp	192.168.100.150	54162	192.168.100.3	80	121681	2.063448	73	0	4	2.476902	73	0	0.430741	4.918556	1	DoS	UDP
2855754	udp	192.168.100.148	33306	192.168.100.3	80	227137	2.028921	100	0	4	2.86357	100	0	0.616603	4.452683	1	DDoS	UDP
2883346	udp	192.168.100.149	64655	192.168.100.3	80	254729	0.070365	93	4.069994	4	4.140373	100	0	0.485042	4.210752	1	DDoS	UDP
2235649	tcp	192.168.100.150	21942	192.168.100.3	80	60108	0.067065	69	3.591553	3	3.658618	100	0	0.271017	3.725684	1	DDoS	TCP
3350983	udp	192.168.100.150	4732	192.168.100.3	80	198055	1.923939	100	0	4	2.720814	100	0	0.49057	4.09495	1	DDoS	UDP
2318137	tcp	192.168.100.149	59559	192.168.100.3	80	142597	1.706834	89	0	1	2.413737	100	0	0.376821	3.638796	1	DDoS	TCP
3083374	udp	192.168.100.148	33858	192.168.100.3	80	192596	1.284455	100	1.383008	4	3.199501	100	0	0.72931	4.108744	1	DDoS	UDP
977737	udp	192.168.100.150	51969	192.168.100.3	80	98303	1.792585	100	0	4	3.585158	100	0	0.446765	4.487766	1	DoS	UDP
3100829	udp	192.168.100.150	52346	192.168.100.3	80	210051	1.899664	76	0	4	2.686528	100	0	0.494849	4.032197	1	DDoS	UDP
3133117	udp	192.168.100.149	63880	192.168.100.3	80	242339	1.912469	60	0	4	2.704639	100	0	0.493153	4.057177	1	DDoS	UDP
2004414	tcp	192.168.100.147	57114	192.168.100.3	80	91020	0.12951	29	3.267013	1	3.423286	100	0.094171	0.43209	3.584147	1	DDoS	TCP
1023281	udp	192.168.100.148	42769	192.168.100.6	80	143847	0.026029	100	3.522418	4	3.560807	100	0	0.280222	3.595378	1	DoS	UDP
1463053	udp	192.168.100.150	6597	192.168.100.3	80	59310	1.924742	100	0	4	3.847995	100	0	0.616718	4.911965	1	DoS	UDP
72719	tcp	192.168.100.147	35725	192.168.100.7	80	71242	0	27	0	3	0	27	0	0.125136	0	1	DoS	TCP
2037453	tcp	192.168.100.148	15566	192.168.100.3	80	124059	1.825904	66	0.187445	1	2.718867	100	0	0.333496	4.425957	1	DDoS	TCP
2757375	udp	192.168.100.150	18745	192.168.100.3	80	128758	2.042671	100	0	4	2.874307	100	0	0.395067	4.561512	1	DDoS	UDP
1899340	tcp	192.168.100.149	64297	192.168.100.3	80	248099	0	94	0	3	0	100	0	0	0	1	DDoS	TCP
1259783	udp	192.168.100.150	53171	192.168.100.3	80	118194	1.801002	29	0	4	3.179673	29	0	0.46151	4.927509	1	DoS	UDP
51141	tcp	192.168.100.147	30122	192.168.100.7	80	49664	0	100	0	3	0	100	0	0.124574	0	1	DoS	TCP
2408036	tcp	192.168.100.149	56378	192.168.100.3	80	232496	0.18837	97	3.437859	1	3.626229	100	0	0.37585	3.814598	1	DDoS	TCP
2637407	udp	192.168.100.147	10730	192.168.100.3	80	8790	0.465009	100	3.994115	4	4.339539	100	0	0.838238	4.996875	1	DDoS	UDP
1144074	udp	192.168.100.148	17558	192.168.100.6	80	2485	2.050714	92	0	4	1.673178	92	0	0.191087	4.306861	1	DoS	UDP
258144	tcp	192.168.100.149	53929	192.168.100.5	80	256709	0	70	0	3	0	70	0	0.159343	0	1	DoS	TCP
